RouteNo,CollDay,DistrictID,Address,ContaminationType,RouteID,WeekNum,Area,Date
AR-9,Mon,204,116 W Ave 34 Av,G,1,5,North Central,
AR-9,Mon,204,206 N Ave 26 Av,D,1,5,North Central,
AR-9,Mon,204,206 N Ave 26 Av,J,1,5,North Central,
AR-9,Mon,204,2603 N Griffin Av,D,1,5,North Central,
AR-9,Mon,204,2603 N Griffin Av,E,1,5,North Central,
AR-9,Mon,204,2603 N Griffin Av,J,1,5,North Central,
AR-9,Mon,204,2610 N Sichel St,D,1,5,North Central,
AR-9,Mon,204,2612 N Sichel St,I,1,5,North Central,
AR-9,Mon,204,2615 N Barranca St,E,1,5,North Central,
AR-9,Mon,204,2626 N Sichel St,D,1,5,North Central,
AR-9,Mon,204,2641 N Griffin Av,A,1,5,North Central,
AR-9,Mon,204,2651 N Sichel St,E,1,5,North Central,
AR-9,Mon,204,2670 N Sichel St,D,1,5,North Central,
AR-9,Mon,204,2673 N Sichel St,J,1,5,North Central,
AR-9,Mon,204,2814 N Pasadena Av,J,1,5,North Central,
AR-9,Mon,204,326 E Ave 28 Av,D,1,5,North Central,
AR-9,Mon,204,326 E Ave 28 Av,J,1,5,North Central,
AR-9,Mon,204,3328 N Pasadena Av,D,1,5,North Central,
AR-9,Mon,204,3328 N Pasadena Av,G,1,5,North Central,
AR-9,Mon,204,3328 N Pasadena Av,J,1,5,North Central,
AR-9,Mon,204,3615 N Griffin Av,D,1,5,North Central,
AR-9,Mon,204,3627 N Griffin Av,D,1,5,North Central,
AR-9,Mon,204,3726 N Griffin Av,J,1,5,North Central,
AR-9,Mon,204,4036 N Homer St,J,1,5,North Central,
AR-9,Mon,204,419 E Ave 28 Av,N,1,5,North Central,
AR-9,Mon,204,4210 N Berenice Av,E,1,5,North Central,
AR-9,Mon,204,4210 N Berenice Av,J,1,5,North Central,
AR-9,Mon,204,424 E Ave 28 Av,J,1,5,North Central,
AR-9,Mon,204,4308 N Griffin Av,E,1,5,North Central,
AR-9,Mon,204,4331 N Mosher Av,D,1,5,North Central,
AR-9,Mon,204,4336 N Mosher Av,D,1,5,North Central,
AR-9,Mon,204,4336 N Mosher Av,G,1,5,North Central,
AR-9,Mon,204,4418 N Griffin Av,E,1,5,North Central,
AR-9,Mon,204,4530 N Homer St,E,1,5,North Central,
AR-9,Mon,204,4530 N Homer St,N,1,5,North Central,
AR-9,Mon,204,4550 N Griffin Av,Q,1,5,North Central,
AR-9,Mon,204,511 E Ave 43 Av,D,1,5,North Central,
AR-9,Mon,204,511 E Ave 43 Av,M,1,5,North Central,
AR-9,Mon,204,537 E Ave 39 Av,N,1,5,North Central,
AR-9,Mon,204,766 E Montecito Dr,E,1,5,North Central,
AR-9,Mon,204,766 E Montecito Dr,J,1,5,North Central,
AR-9,Mon,204,877 E Montecito Dr,J,1,5,North Central,
AR-9,Mon,204,2307 N Griffin Av,O,1,6,North Central,
AR-9,Mon,204,2601 N Griffin Av,E,1,6,North Central,
AR-9,Mon,204,2634 N Sichel St,E,1,6,North Central,
AR-9,Mon,204,2678 N Sichel St,D,1,6,North Central,
AR-9,Mon,204,2814 N Workman St,J,1,6,North Central,
AR-9,Mon,204,2825 N Sichel St,E,1,6,North Central,
AR-9,Mon,204,2908 N Pasadena Av,E,1,6,North Central,
AR-9,Mon,204,3606 N Griffin Av,J,1,6,North Central,
AR-9,Mon,204,3627 N Griffin Av,E,1,6,North Central,
AR-9,Mon,204,3730 N Griffin Av,D,1,6,North Central,
AR-9,Mon,204,3928  Homer Av,E,1,6,North Central,
AR-9,Mon,204,428 N Ave 24 ,E,1,6,North Central,
AR-9,Mon,204,4316  Mosler Av,R,1,6,North Central,
AR-9,Mon,204,4526  Mosler Av,R,1,6,North Central,
AR-9,Mon,204,4530  Mosler Av,Q,1,6,North Central,
AR-9,Mon,204,522 N Ave 39 Av,C,1,6,North Central,
AR-9,Mon,204,522 N Ave 39 Av,D,1,6,North Central,
AR-9,Mon,204,616  Montecito Dr,D,1,6,North Central,
AR-9,Tue,204,105 E Ave 38 Av,J,2,1,North Central,
AR-9,Tue,204,113 E Ave 36 Av,C,2,1,North Central,
AR-9,Tue,204,113 E Ave 42 Av,Q,2,1,North Central,
AR-9,Tue,204,116 E Ave 38 Av,C,2,1,North Central,
AR-9,Tue,204,125 E Ave 36 Av,D,2,1,North Central,
AR-9,Tue,204,2606 W Jeffries Av,K,2,1,North Central,
AR-9,Tue,204,2623 N Jeffries Av,D,2,1,North Central,
AR-9,Tue,204,2626 W Jeffries Av,J,2,1,North Central,
AR-9,Tue,204,2643 N Huron St,C,2,1,North Central,
AR-9,Tue,204,2643 N Huron St,K,2,1,North Central,
AR-9,Tue,204,2719 N Pepper Av,C,2,1,North Central,
AR-9,Tue,204,2812 W Jeffries Av,E,2,1,North Central,
AR-9,Tue,204,3058 W Ave 32 Av,J,2,1,North Central,
AR-9,Tue,204,338 W Ave 37 Av,D,2,1,North Central,
AR-9,Tue,204,338 W Ave 37 Av,J,2,1,North Central,
AR-9,Tue,204,3428 N Fletcher Dr,D,2,1,North Central,
AR-9,Tue,204,3511 N Arroyo Av,D,2,1,North Central,
AR-9,Tue,204,3518 N Arroyo Av,J,2,1,North Central,
AR-9,Tue,204,3524 N Arroyo Av,Q,2,1,North Central,
AR-9,Tue,204,3536 N Figueroa St,D,2,1,North Central,
AR-9,Tue,204,3546 N Arroyo Av,D,2,1,North Central,
AR-9,Tue,204,3612 N Arroyo Av,D,2,1,North Central,
AR-9,Tue,204,425 W Ave 37 Av,J,2,1,North Central,
AR-9,Tue,204,4418 N Figueroa St,D,2,1,North Central,
AR-9,Tue,204,506 W Vista Gloriosa Dr,E,2,1,North Central,
AR-9,Tue,204,510 W Ave 37 Av,Q,2,1,North Central,
AR-9,Tue,204,591 W Ave 26 Av,J,2,1,North Central,
AR-9,Tue,204,8537 N Marmion Wy,C,2,1,North Central,
AR-9,Tue,204,921 N Andalusia Av,L,2,1,North Central,
AR-9,Tue,204,1041 W Ave 37 Av,E,2,2,North Central,
AR-9,Tue,204,115 E Ave 37 Av,E,2,2,North Central,
AR-9,Tue,204,115 E Ave 37 Av,J,2,2,North Central,
AR-9,Tue,204,116 E Ave 43 Av,J,2,2,North Central,
AR-9,Tue,204,142 E Ave 43 Av,D,2,2,North Central,
AR-9,Tue,204,143 E Ave 41 Av,J,2,2,North Central,
AR-9,Tue,204,143 E Ave 41 Av,Q,2,2,North Central,
AR-9,Tue,204,200 E Ave 42 Av,D,2,2,North Central,
AR-9,Tue,204,204 E Ave 42 Av,D,2,2,North Central,
AR-9,Tue,204,204 E Ave 42 Av,Q,2,2,North Central,
AR-9,Tue,204,210 E Ave 42 Av,D,2,2,North Central,
AR-9,Tue,204,210 E Ave 42 Av,E,2,2,North Central,
AR-9,Tue,204,215 E Ave 39 Av,D,2,2,North Central,
AR-9,Tue,204,219 E Ave 40 Av,C,2,2,North Central,
AR-9,Tue,204,219 E Ave 40 Av,D,2,2,North Central,
AR-9,Tue,204,231 W Isabel St,G,2,2,North Central,
AR-9,Tue,204,231 W Isabel St,J,2,2,North Central,
AR-9,Tue,204,2601 N Jefferies Av,J,2,2,North Central,
AR-9,Tue,204,2607 N Huron St,E,2,2,North Central,
AR-9,Tue,204,2617 N Huron St,E,2,2,North Central,
AR-9,Tue,204,2622 N Idell St,J,2,2,North Central,
AR-9,Tue,204,3037 W Ave 34 Av,D,2,2,North Central,
AR-9,Tue,204,3040 W Ave 35 Av,D,2,2,North Central,
AR-9,Tue,204,3041 W Ave 35 Av,D,2,2,North Central,
AR-9,Tue,204,3041 W Ave 35 Av,E,2,2,North Central,
AR-9,Tue,204,3366 N Marguerite St,E,2,2,North Central,
AR-9,Tue,204,3366 N Marguerite St,J,2,2,North Central,
AR-9,Tue,204,338 W Isabel St,J,2,2,North Central,
AR-9,Tue,204,338 W Isabel St,L,2,2,North Central,
AR-9,Tue,204,3406 N Figueroa St,E,2,2,North Central,
AR-9,Tue,204,3407 N Arroyo Seco Av,J,2,2,North Central,
AR-9,Tue,204,3516 N Arroyo Seco Av,J,2,2,North Central,
AR-9,Tue,204,3517 N Marmion Wy,D,2,2,North Central,
AR-9,Tue,204,3584 N Figueroa St,J,2,2,North Central,
AR-9,Tue,204,3618 N Pasadena Av,J,2,2,North Central,
AR-9,Tue,204,3621 N Marmion Wy,C,2,2,North Central,
AR-9,Tue,204,3802 N Pasadena Av,J,2,2,North Central,
AR-9,Tue,204,3819 N Midland St,E,2,2,North Central,
AR-9,Tue,204,3941 N Figueroa St,D,2,2,North Central,
AR-9,Tue,204,3941 N Figueroa St,J,2,2,North Central,
AR-9,Tue,204,407 W Del Norte St,E,2,2,North Central,
AR-9,Tue,204,437 W Isabel St,E,2,2,North Central,
AR-9,Tue,204,689 W Cypress Av,D,2,2,North Central,
AR-9,Tue,204,689 W Cypress Av,J,2,2,North Central,
AR-9,Tue,204,689 W Cypress Av,Q,2,2,North Central,
AR-9,Tue,204,103 E Ave 36 Av,C,2,3,North Central,
AR-9,Tue,204,135 E Ave 39 Av,J,2,3,North Central,
AR-9,Tue,204,136 E Ave 37 Av,E,2,3,North Central,
AR-9,Tue,204,210 E Ave 42 Av,E,2,3,North Central,
AR-9,Tue,204,2625 N Jeffries Av,D,2,3,North Central,
AR-9,Tue,204,2625 N Jeffries Av,J,2,3,North Central,
AR-9,Tue,204,2823 N Huron St,J,2,3,North Central,
AR-9,Tue,204,2826 N Jeffries Av,D,2,3,North Central,
AR-9,Tue,204,2973 W Ave 33 Av,E,2,3,North Central,
AR-9,Tue,204,3040 W Ave 35 Av,D,2,3,North Central,
AR-9,Tue,204,3366 N Marguerite St,E,2,3,North Central,
AR-9,Tue,204,3411 N Arroyo Seco Av,D,2,3,North Central,
AR-9,Tue,204,3411 N Arroyo Seco Av,J,2,3,North Central,
AR-9,Tue,204,3425 N Figueroa St,D,2,3,North Central,
AR-9,Tue,204,3458 N Figueroa St,J,2,3,North Central,
AR-9,Tue,204,3525 N Marguerite St,E,2,3,North Central,
AR-9,Tue,204,3730 N Pasadena Av,C,2,3,North Central,
AR-9,Tue,204,3730 N Pasadena Av,D,2,3,North Central,
AR-9,Tue,204,3802 N Pasadena Av,D,2,3,North Central,
AR-9,Tue,204,3802 N Pasadena Av,J,2,3,North Central,
AR-9,Tue,204,411 W Ave 37 Av,Q,2,3,North Central,
AR-9,Tue,204,413 W Ave 37 Av,E,2,3,North Central,
AR-9,Tue,204,439 W Ave 37 Av,J,2,3,North Central,
AR-9,Tue,204,551 W Ave 26 Av,D,2,3,North Central,
AR-9,Tue,204,653 W Cypress Av,E,2,3,North Central,
AR-9,Tue,204,130 E Ave 39 Av,J,2,4,North Central,
AR-9,Tue,204,151 E Ave 37 Av,J,2,4,North Central,
AR-9,Tue,204,214 E Ave 40 Av,D,2,4,North Central,
AR-9,Tue,204,218 E Ave 39 Av,D,2,4,North Central,
AR-9,Tue,204,218 E Ave 39 Av,J,2,4,North Central,
AR-9,Tue,204,261 W Isabel St,J,2,4,North Central,
AR-9,Tue,204,2626 N Jeffries Av,D,2,4,North Central,
AR-9,Tue,204,2643 N Huron St,J,2,4,North Central,
AR-9,Tue,204,2727 N Pepper Av,K,2,4,North Central,
AR-9,Tue,204,2947 W Estaria Av,B,2,4,North Central,
AR-9,Tue,204,2959 W Ave 34 Av,D,2,4,North Central,
AR-9,Tue,204,2959 W Ave 34 Av,J,2,4,North Central,
AR-9,Tue,204,3000 W Crestmoore Pl,J,2,4,North Central,
AR-9,Tue,204,3001 W Ave 34 Av,D,2,4,North Central,
AR-9,Tue,204,3036 N Roswell St,J,2,4,North Central,
AR-9,Tue,204,3040 W Ave 35 Av,D,2,4,North Central,
AR-9,Tue,204,3263 N Fletcher Dr,D,2,4,North Central,
AR-9,Tue,204,3263 N Fletcher Dr,J,2,4,North Central,
AR-9,Tue,204,3366 N Marguerite St,E,2,4,North Central,
AR-9,Tue,204,3425 N Figueroa St,D,2,4,North Central,
AR-9,Tue,204,3425 N Figueroa St,E,2,4,North Central,
AR-9,Tue,204,3430 N Figueroa St,E,2,4,North Central,
AR-9,Tue,204,3459 N Marmion Wy,E,2,4,North Central,
AR-9,Tue,204,3460 N Arroyo Seco Av,I,2,4,North Central,
AR-9,Tue,204,3461 N Arroyo Seco Av,I,2,4,North Central,
AR-9,Tue,204,3501 N Figueroa St,J,2,4,North Central,
AR-9,Tue,204,3501 N Glenalbyn Dr,J,2,4,North Central,
AR-9,Tue,204,3511 N Arroyo Seco Av,D,2,4,North Central,
AR-9,Tue,204,3511 N Arroyo Seco Av,J,2,4,North Central,
AR-9,Tue,204,3519 N Marguerite St,J,2,4,North Central,
AR-9,Tue,204,3520 N Fletcher Dr,J,2,4,North Central,
AR-9,Tue,204,3527 N Marmion Wy,J,2,4,North Central,
AR-9,Tue,204,3553 N Marguerite St,D,2,4,North Central,
AR-9,Tue,204,3569 N Arroyo Seco Av,D,2,4,North Central,
AR-9,Tue,204,3608 N Arroyo Seco Av,J,2,4,North Central,
AR-9,Tue,204,3723 N Carlota Bl,K,2,4,North Central,
AR-9,Tue,204,3723 N Carlota Bl,N,2,4,North Central,
AR-9,Tue,204,3726 N Glenalbyn Dr,D,2,4,North Central,
AR-9,Tue,204,3802 N Pasadena Av,D,2,4,North Central,
AR-9,Tue,204,3802 N Pasadena Av,J,2,4,North Central,
AR-9,Tue,204,4009 N Figueroa St,D,2,4,North Central,
AR-9,Tue,204,409 W Ave 37 Av,J,2,4,North Central,
AR-9,Tue,204,409 W Ave 37 Av,Q,2,4,North Central,
AR-9,Tue,204,412 W Ulysses St,D,2,4,North Central,
AR-9,Tue,204,460 W Isabel St,E,2,4,North Central,
AR-9,Tue,204,514 W River St,D,2,4,North Central,
AR-9,Tue,204,108 E Ave 37 Av,E,2,5,North Central,
AR-9,Tue,204,113 E Ave 36 Av,E,2,5,North Central,
AR-9,Tue,204,113 E Ave 36 Av,G,2,5,North Central,
AR-9,Tue,204,113 E Ave 36 Av,J,2,5,North Central,
AR-9,Tue,204,129 E Ave 36 Av,D,2,5,North Central,
AR-9,Tue,204,130 E Ave 43 Av,J,2,5,North Central,
AR-9,Tue,204,139 E Ave 39 Av,J,2,5,North Central,
AR-9,Tue,204,208 W Theresa St,I,2,5,North Central,
AR-9,Tue,204,208 W Theresa St,Q,2,5,North Central,
AR-9,Tue,204,213 E Ave 41 Av,C,2,5,North Central,
AR-9,Tue,204,213 E Ave 41 Av,E,2,5,North Central,
AR-9,Tue,204,231 W Isabel St,J,2,5,North Central,
AR-9,Tue,204,239 E Ave 39 Av,J,2,5,North Central,
AR-9,Tue,204,246 E Ave 38 Av,C,2,5,North Central,
AR-9,Tue,204,246 E Ave 38 Av,D,2,5,North Central,
AR-9,Tue,204,2601 N Jeffries Av,J,2,5,North Central,
AR-9,Tue,204,2636 N Huron St,E,2,5,North Central,
AR-9,Tue,204,2636 N Huron St,Q,2,5,North Central,
AR-9,Tue,204,2637 N Huron St,E,2,5,North Central,
AR-9,Tue,204,2637 N Huron St,Q,2,5,North Central,
AR-9,Tue,204,2638 N Huron St,E,2,5,North Central,
AR-9,Tue,204,2638 N Huron St,Q,2,5,North Central,
AR-9,Tue,204,2807 N Huron St,J,2,5,North Central,
AR-9,Tue,204,2817 N Huron St,J,2,5,North Central,
AR-9,Tue,204,2819 N Huron St,J,2,5,North Central,
AR-9,Tue,204,2912 N Jeffries Av,K,2,5,North Central,
AR-9,Tue,204,2917 N Jeffries Av,J,2,5,North Central,
AR-9,Tue,204,3001 W Crestmoore Pl,G,2,5,North Central,
AR-9,Tue,204,3001 W Crestmoore Pl,J,2,5,North Central,
AR-9,Tue,204,3025 W Ave 34 Av,D,2,5,North Central,
AR-9,Tue,204,3025 W Ave 34 Av,J,2,5,North Central,
AR-9,Tue,204,3041 W Ave 35 Av,A,2,5,North Central,
AR-9,Tue,204,3041 W Ave 35 Av,C,2,5,North Central,
AR-9,Tue,204,3041 W Ave 35 Av,N,2,5,North Central,
AR-9,Tue,204,3074 W Ave 35 Av,J,2,5,North Central,
AR-9,Tue,204,3223 N Huron St,D,2,5,North Central,
AR-9,Tue,204,3247 N Fletcher Dr,D,2,5,North Central,
AR-9,Tue,204,3263 N Fletcher Dr,J,2,5,North Central,
AR-9,Tue,204,3366 N Marguerite St,E,2,5,North Central,
AR-9,Tue,204,3411 N Figueroa St,D,2,5,North Central,
AR-9,Tue,204,342 W Ulysses St,E,2,5,North Central,
AR-9,Tue,204,3429 N Figueroa St,D,2,5,North Central,
AR-9,Tue,204,3429 N Figueroa St,J,2,5,North Central,
AR-9,Tue,204,3519 N Marguerite St,D,2,5,North Central,
AR-9,Tue,204,3525 N Marguerite St,E,2,5,North Central,
AR-9,Tue,204,3541 N Fletcher Dr,J,2,5,North Central,
AR-9,Tue,204,3551 N Marmion Wy,Q,2,5,North Central,
AR-9,Tue,204,3569 N Arroyo Seco Av,D,2,5,North Central,
AR-9,Tue,204,3618 N Pasadena Av,D,2,5,North Central,
AR-9,Tue,204,3730 N Pasadena Av,J,2,5,North Central,
AR-9,Tue,204,3907 N Figueroa St,E,2,5,North Central,
AR-9,Tue,204,3907 N Figueroa St,J,2,5,North Central,
AR-9,Tue,204,3907 N Figueroa St,Q,2,5,North Central,
AR-9,Tue,204,4006 N Midland St,D,2,5,North Central,
AR-9,Tue,204,631 W Ave 28 Av,C,2,5,North Central,
AR-9,Tue,204,695 W Cypress Av,D,2,5,North Central,
AR-9,Tue,204,695 W Cypress Av,G,2,5,North Central,
AR-9,Tue,204,695 W Cypress Av,J,2,5,North Central,
AR-9,Tue,204,223 E Ave 38 Av,M,2,6,North Central,
AR-9,Tue,204,246 E Ave 38 Av,D,2,6,North Central,
AR-9,Tue,204,2817 N Huron St,J,2,6,North Central,
AR-9,Tue,204,311 W Ave 37 Av,J,2,6,North Central,
AR-9,Tue,204,3238 N Huron St,D,2,6,North Central,
AR-9,Tue,204,3263 N Fletcher Dr,J,2,6,North Central,
AR-9,Tue,204,3411 N Figueroa St,J,2,6,North Central,
AR-9,Tue,204,3461 N Arroyo Seco Av,D,2,6,North Central,
AR-9,Tue,204,3501 N Marguerite St,E,2,6,North Central,
AR-9,Tue,204,3519 N Marguerite St,D,2,6,North Central,
AR-9,Tue,204,3529 N Marmion Wy,J,2,6,North Central,
AR-9,Tue,204,3533 N Figueroa St,J,2,6,North Central,
AR-9,Tue,204,3623 N Marmion Wy,E,2,6,North Central,
AR-9,Tue,204,3730 N Pasadena Av,J,2,6,North Central,
AR-9,Tue,204,3856 W Glenalbyn Dr,J,2,6,North Central,
AR-9,Tue,204,3937 N Figueroa St,J,2,6,North Central,
AR-9,Tue,204,4012 N Midland St,E,2,6,North Central,
AR-9,Tue,204,4012 N Midland St,J,2,6,North Central,
AR-9,Tue,204,411 W Ave 37 Av,Q,2,6,North Central,
AR-9,Tue,204,4211 N Figueroa St,J,2,6,North Central,
AR-9,Tue,204,538 W Vista Gloriosa Dr,E,2,6,North Central,
AR-9,Tue,204,538 W Vista Gloriosa Dr,K,2,6,North Central,
AR-9,Tue,204,593 W Ave 26 Av,J,2,6,North Central,
AR-9,Tue,204,115 E Ave 37 Av,E,2,7,North Central,
AR-9,Tue,204,131 E Ave 41 Av,J,2,7,North Central,
AR-9,Tue,204,143 E Ave 41 Av,E,2,7,North Central,
AR-9,Tue,204,143 E Ave 41 Av,J,2,7,North Central,
AR-9,Tue,204,143 E Ave 41 Av,R,2,7,North Central,
AR-9,Tue,204,220 E Ave 42 Av,D,2,7,North Central,
AR-9,Tue,204,224.5 E Ave 42 Av,E,2,7,North Central,
AR-9,Tue,204,239 E Ave 39 Av,D,2,7,North Central,
AR-9,Tue,204,2636 N Huron St,E,2,7,North Central,
AR-9,Tue,204,2636 N Huron St,J,2,7,North Central,
AR-9,Tue,204,2638 N Huron St,J,2,7,North Central,
AR-9,Tue,204,2638 N Huron St,Q,2,7,North Central,
AR-9,Tue,204,2809 N Huron St,D,2,7,North Central,
AR-9,Tue,204,3037 N Marguerite Dr,C,2,7,North Central,
AR-9,Tue,204,3405 N Figueroa St,D,2,7,North Central,
AR-9,Tue,204,3405 N Figueroa St,J,2,7,North Central,
AR-9,Tue,204,3408 N Figueroa St,D,2,7,North Central,
AR-9,Tue,204,3408 N Figueroa St,Q,2,7,North Central,
AR-9,Tue,204,3431 N Arroyo Seco Av,D,2,7,North Central,
AR-9,Tue,204,3431 N Arroyo Seco Av,E,2,7,North Central,
AR-9,Tue,204,3456 N Figueroa St,D,2,7,North Central,
AR-9,Tue,204,3456 N Figueroa St,J,2,7,North Central,
AR-9,Tue,204,3458 N Figueroa St,L,2,7,North Central,
AR-9,Tue,204,3513 N Marimon Av,D,2,7,North Central,
AR-9,Tue,204,3519 N Marguerite St,G,2,7,North Central,
AR-9,Tue,204,3519 N Marguerite St,J,2,7,North Central,
AR-9,Tue,204,3523 N Marimon Av,D,2,7,North Central,
AR-9,Tue,204,3523 N Marimon Av,Q,2,7,North Central,
AR-9,Tue,204,3536 N Fletcher Dr,E,2,7,North Central,
AR-9,Tue,204,3536 N Fletcher Dr,I,2,7,North Central,
AR-9,Tue,204,3546 N Arroyo Seco Av,J,2,7,North Central,
AR-9,Tue,204,3546 N Arroyo Seco Av,Q,2,7,North Central,
AR-9,Tue,204,3552 N Figueroa St,E,2,7,North Central,
AR-9,Wed,204,1151 W Isabel St,R,3,1,North Central,
AR-9,Wed,204,1617 W Isabel St,J,3,1,North Central,
AR-9,Wed,204,2209 W Cypress Av,D,3,1,North Central,
AR-9,Wed,204,2209 W Cypress Av,J,3,1,North Central,
AR-9,Wed,204,2219 W Ave 33 Av,D,3,1,North Central,
AR-9,Wed,204,2219 W Ave 33 Av,J,3,1,North Central,
AR-9,Wed,204,2235 W Ave 33 Av,D,3,1,North Central,
AR-9,Wed,204,2235 W Ave 33 Av,J,3,1,North Central,
AR-9,Wed,204,2317 W Arthur St,D,3,1,North Central,
AR-9,Wed,204,2336 W Ave 31 Av,J,3,1,North Central,
AR-9,Wed,204,2360 W Arthur St,Q,3,1,North Central,
AR-9,Wed,204,2361 W Arthur St,D,3,1,North Central,
AR-9,Wed,204,2400 W Arthur St,D,3,1,North Central,
AR-9,Wed,204,2425 W Ave 32 Av,D,3,1,North Central,
AR-9,Wed,204,2425 W Ave 32 Av,E,3,1,North Central,
AR-9,Wed,204,2458 W Ave 32 Av,J,3,1,North Central,
AR-9,Wed,204,2617 W Arthur St,D,3,1,North Central,
AR-9,Wed,204,2617 W Arthur St,J,3,1,North Central,
AR-9,Wed,204,2626 W Ave 34 Av,C,3,1,North Central,
AR-9,Wed,204,2720 W Ave 35 Av,D,3,1,North Central,
AR-9,Wed,204,2834 W Ave 30 Av,D,3,1,North Central,
AR-9,Wed,204,2834 W Ave 30 Av,J,3,1,North Central,
AR-9,Wed,204,3107 N Division St,D,3,1,North Central,
AR-9,Wed,204,3108 N Carlyle St,J,3,1,North Central,
AR-9,Wed,204,3116 N Carlyle St,J,3,1,North Central,
AR-9,Wed,204,3116 N Isabel Dr,D,3,1,North Central,
AR-9,Wed,204,3124 N Division St,Q,3,1,North Central,
AR-9,Wed,204,3133 N Cazador St,D,3,1,North Central,
AR-9,Wed,204,3135 N Carlyle St,J,3,1,North Central,
AR-9,Wed,204,3164 N Carlyle St,D,3,1,North Central,
AR-9,Wed,204,3186 N Verdugo Rd,E,3,1,North Central,
AR-9,Wed,204,3328 N Division St,D,3,1,North Central,
AR-9,Wed,204,3339 N Cazador St,E,3,1,North Central,
AR-9,Wed,204,3370 N Isabel Dr,D,3,1,North Central,
AR-9,Wed,204,3370 N Isabel Dr,J,3,1,North Central,
AR-9,Wed,204,3401 N Division St,J,3,1,North Central,
AR-9,Wed,204,3423 N Isabel Dr,D,3,1,North Central,
AR-9,Wed,204,3423 N Isabel Dr,J,3,1,North Central,
AR-9,Wed,204,3428 N Holyoke Dr,J,3,1,North Central,
AR-9,Wed,204,3433 N Isabel Dr,J,3,1,North Central,
AR-9,Wed,204,3475 N Division St,E,3,1,North Central,
AR-9,Wed,204,3761 N Division St,E,3,1,North Central,
AR-9,Wed,204,1119 N Isabel St,J,3,2,North Central,
AR-9,Wed,204,2026 W Rome Dr,E,3,2,North Central,
AR-9,Wed,204,2106 W Panamint Dr,Q,3,2,North Central,
AR-9,Wed,204,2238 W Ave 30 Av,J,3,2,North Central,
AR-9,Wed,204,2326 W Ave 31 Av,D,3,2,North Central,
AR-9,Wed,204,2503 W Ave 33 Av,D,3,2,North Central,
AR-9,Wed,204,2503 W Ave 33 Av,E,3,2,North Central,
AR-9,Wed,204,2519 W Ave 34 Av,D,3,2,North Central,
AR-9,Wed,204,2519 W Ave 34 Av,K,3,2,North Central,
AR-9,Wed,204,2605 W Ave 34 Av,C,3,2,North Central,
AR-9,Wed,204,2605 W Ave 34 Av,J,3,2,North Central,
AR-9,Wed,204,2617 W Ave 34 Av,C,3,2,North Central,
AR-9,Wed,204,2617 W Ave 34 Av,J,3,2,North Central,
AR-9,Wed,204,2644 W Ave 35 Av,D,3,2,North Central,
AR-9,Wed,204,3015 N Division St,J,3,2,North Central,
AR-9,Wed,204,3054 N Carlyle St,E,3,2,North Central,
AR-9,Wed,204,3072 N Isabel Dr,D,3,2,North Central,
AR-9,Wed,204,3110 N Carlyle St,D,3,2,North Central,
AR-9,Wed,204,3113 N Carlyle St,C,3,2,North Central,
AR-9,Wed,204,3135 N Carlyle St,J,3,2,North Central,
AR-9,Wed,204,3136 N Cazador St,C,3,2,North Central,
AR-9,Wed,204,3164 N Carlyle ,D,3,2,North Central,
AR-9,Wed,204,3336 N Cazador St,E,3,2,North Central,
AR-9,Wed,204,3347 N Division St,D,3,2,North Central,
AR-9,Wed,204,3356 N Division St,J,3,2,North Central,
AR-9,Wed,204,3415 N Isabel Dr,J,3,2,North Central,
AR-9,Wed,204,3415 N Verdugo Rd,L,3,2,North Central,
AR-9,Wed,204,3420 N Division St,J,3,2,North Central,
AR-9,Wed,204,3423 N Isabel Dr,D,3,2,North Central,
AR-9,Wed,204,3428 N Hoyoke Dr,D,3,2,North Central,
AR-9,Wed,204,3428 N Hoyoke Dr,J,3,2,North Central,
AR-9,Wed,204,3443 N Isabel Dr,N,3,2,North Central,
AR-9,Wed,204,3508 N Division St,E,3,2,North Central,
AR-9,Wed,204,3510 N Division St,J,3,2,North Central,
AR-9,Wed,204,3520 N Cazador St,E,3,2,North Central,
AR-9,Wed,204,3721 N Division St,E,3,2,North Central,
AR-9,Wed,204,1720 W Winmar Dr,Q,3,3,North Central,
AR-9,Wed,204,1838 W Winmar Dr,C,3,3,North Central,
AR-9,Wed,204,1918 W Wollam St,D,3,3,North Central,
AR-9,Wed,204,1918 W Wollam St,J,3,3,North Central,
AR-9,Wed,204,2062 W Wollam St,D,3,3,North Central,
AR-9,Wed,204,2078 W Wollam St,D,3,3,North Central,
AR-9,Wed,204,2078 W Wollam St,J,3,3,North Central,
AR-9,Wed,204,2215 W Ave 31 Av,D,3,3,North Central,
AR-9,Wed,204,2215 W Ave 31 Av,J,3,3,North Central,
AR-9,Wed,204,2380 W Ave 31 Av,M,3,3,North Central,
AR-9,Wed,204,2409 W Ave 32 Av,E,3,3,North Central,
AR-9,Wed,204,2530 W Crestmore Pl,E,3,3,North Central,
AR-9,Wed,204,2536 W Ave 35 Av,C,3,3,North Central,
AR-9,Wed,204,2536 W Ave 35 Av,D,3,3,North Central,
AR-9,Wed,204,2625 W Ave 34 Av,C,3,3,North Central,
AR-9,Wed,204,2629 W Ave 34 Av,C,3,3,North Central,
AR-9,Wed,204,3039 N Carlyle St,J,3,3,North Central,
AR-9,Wed,204,3039 N Carlyle St,Q,3,3,North Central,
AR-9,Wed,204,3107 N Division St,D,3,3,North Central,
